occurrenceID,basisOfRecord,kingdom,family,genus,specificEpithet,scientificNameAuthorship,scientificName,taxonRank,taxonomicStatus,recordedBy,recordNumber,eventDate,institutionCode,decimalLatitude,decimalLongitude,locality
581,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,parvidens,M.G.Gilbert & Sebsebe,Aloe parvidens M.G.Gilbert & Sebsebe,species,accepted,Powys in Bally cult.,,,,0.98333,37.33333,Ken-K1: Wamba-Barsalai rd (photo)
582,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,parvidens,M.G.Gilbert & Sebsebe,Aloe parvidens M.G.Gilbert & Sebsebe,species,accepted,"Reynolds, G.W.",7075,20/9/1953,K,4.75,38.9,ETH-SD: 85 miles ESE of Yavello = 32 miles W of Dawa Parma River
583,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,parvidens,M.G.Gilbert & Sebsebe,Aloe parvidens M.G.Gilbert & Sebsebe,species,accepted,"Reynolds, G.W.",7094,20/9/1953,K,2.75,45,SOM: 50 miles SW of Iscia Baidoa
584,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,parvidens,M.G.Gilbert & Sebsebe,Aloe parvidens M.G.Gilbert & Sebsebe,species,accepted,"Reynolds, G.W.",7102,30/9/1953,K,2.33333,42.28333,SOM: 6 miles S of Bardera on E side of Juba River
585,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,parvidens,M.G.Gilbert & Sebsebe,Aloe parvidens M.G.Gilbert & Sebsebe,species,accepted,"Reynolds, G.W.",8392,7/9/1957,K,10.08333,42,"SOM-N: 24 km NE of El Afwein (On Burao-Erigavo road), 41 miles S of Erigavo"
586,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,parvidens,M.G.Gilbert & Sebsebe,Aloe parvidens M.G.Gilbert & Sebsebe,species,accepted,"Sebsebe, D.; et al.",4278,//,,6.93333,41,ETH-BA: 5 km from Sof Omar caves towards Robe
587,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,parvidens,M.G.Gilbert & Sebsebe,Aloe parvidens M.G.Gilbert & Sebsebe,species,accepted,"Thulin, M.; Hedren, M.; Abdi M. Dahir",7365,9/5/1990,"K, UPS",4,47.1,SOM-Galguddud: 4 km NE of Ali Yabaal
588,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,parvidens,M.G.Gilbert & Sebsebe,Aloe parvidens M.G.Gilbert & Sebsebe,species,accepted,Tweedie,1199,,,-3.75,39.16667,Ken-K7: Taru Desert
589,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,peckii,P.R.O.Bally & I.Verd.,Aloe peckii P.R.O.Bally & I.Verd.,species,accepted,"Bally, P.R.O.",10297,2/11/1954,K,10.65306,47.33556,SOM-N1: Erigavo and a few miles North towards Dalloh
590,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,peckii,P.R.O.Bally & I.Verd.,Aloe peckii P.R.O.Bally & I.Verd.,species,accepted,"Bally, P.R.O.",10359,7/11/1954,K,10.75,47.5,SOM-N1: Erigavo grazing reserve
591,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,peckii,P.R.O.Bally & I.Verd.,Aloe peckii P.R.O.Bally & I.Verd.,species,accepted,"Brandham, P.",2912,/11/1982,K,10.71611,47.2625,"SOM-N1: Foot of  Surud, eastern edge, 12. 3 Km N of Erigavo"
592,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,peckii,P.R.O.Bally & I.Verd.,Aloe peckii P.R.O.Bally & I.Verd.,species,accepted,"Collenette, C.N.",242,11/11/1929,K,10.96667,48.88333,SOM-N1: Sugli Al Hills
593,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,peckii,P.R.O.Bally & I.Verd.,Aloe peckii P.R.O.Bally & I.Verd.,species,accepted,"Collenette, C.N.",242,11/11/1929,K,10.96667,48.88333,SOM-N1: Sugli Al Hills
594,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,peckii,P.R.O.Bally & I.Verd.,Aloe peckii P.R.O.Bally & I.Verd.,species,accepted,"Hemming, C.F.",1938,26/9/1960,"K, FT",10.72528,47.29528,SOM-N1: 9 miles N of Erigavo
595,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,peckii,P.R.O.Bally & I.Verd.,Aloe peckii P.R.O.Bally & I.Verd.,species,accepted,"Hemming, C.F.",2038,20/10/1960,K,10.71611,47.30167,SOM-N1: 8 miles N of Erigavo
596,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,peckii,P.R.O.Bally & I.Verd.,Aloe peckii P.R.O.Bally & I.Verd.,species,accepted,"Newbould, J.G.B.",763,31/7/1957,K,10.73333,47.23333,SOM-N1: Shimber Beris
597,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,peckii,P.R.O.Bally & I.Verd.,Aloe peckii P.R.O.Bally & I.Verd.,species,accepted,"Reynolds, G.W.",8398,8/9/1957,K,10.61667,47.36667,SOM-N1: Erigavo
598,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,peckii,P.R.O.Bally & I.Verd.,Aloe peckii P.R.O.Bally & I.Verd.,species,accepted,"Reynolds, G.W.",8406,9/9/1957,K,10.70861,47.30806,SOM-N1: 7 miles NW of Erigavo
599,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,peckii,P.R.O.Bally & I.Verd.,Aloe peckii P.R.O.Bally & I.Verd.,species,accepted,Thulin,10785,31/1/2002,UPS,10.6,47.06667,SOM-N1: Sanaag: 16 km W of Dayaxa
600,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,percrassa,Tod.,Aloe percrassa Tod.,species,accepted,"Edwards, S.; et al.",5130,//,ETH,13.93333,39.51667,"ETH-TU: Kisad Bota, steep slopes of volcanic rock S of Adi Shihu, about 90 km S of Mekele"
601,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,percrassa,Tod.,Aloe percrassa Tod.,species,accepted,"Edwards, S.; et al.",5131,//,ETH,13.93333,39.51667,"ETH-TU: Kisad Bota, steep slopes of volcanic rock S of Adi Shihu, about 90 km S of Mekele"
602,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,percrassa,Tod.,Aloe percrassa Tod.,species,accepted,"Friis, I.",10757,,"ETH, K",12.9,39.53333,ETH-TU: 25 km N of Maichew on the main road to Mekele
603,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,percrassa,Tod.,Aloe percrassa Tod.,species,accepted,"Friis, I.; et al.",10757,,K,12.9,39.53333,ETH-TU: Ca 25 km north of Maichew on the main road to Mekele
604,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,percrassa,Tod.,Aloe percrassa Tod.,species,accepted,"Friis, I.; et al.",10757,,K,12.9,39.53333,ETH-TU: Ca 25 km north of Maichew on the main road to Mekele
605,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,percrassa,Tod.,Aloe percrassa Tod.,species,accepted,"Gilbert, M.G.; Getachew, A.",2313,,"ETH, K",12.88333,39.58333,ETH-TU: 20 km N of Maichew
606,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,percrassa,Tod.,Aloe percrassa Tod.,species,accepted,"Gilbert, M.G.; Getachew, A.",2313,,"ETH, K",12.88333,39.58333,ETH-TU: 20 km N of Maichew
607,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,percrassa,Tod.,Aloe percrassa Tod.,species,accepted,"Reynolds, G.W.",8065,15/4/1956,K,14.8,39.26667,"ERI-EW: Kohaito Plat., between Adi Caieh & Senafe"
608,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,percrassa,Tod.,Aloe percrassa Tod.,species,accepted,"Reynolds, G.W.",8116,24/4/1956,K,12.98333,39.5,ETH-TU: 38 km N of Maichew (81 km S of Mekelle)
609,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,percrassa,Tod.,Aloe percrassa Tod.,species,accepted,"Robertson, S.A.",1461,//,,12.93333,39.6,ETH-?TU: Toselli Pass
610,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,percrassa,Tod.,Aloe percrassa Tod.,species,accepted,"Schweinfurth, G.",152,,K,15.01667,39.33333,ERI-EW: bei Halai
611,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,percrassa,Tod.,Aloe percrassa Tod.,species,accepted,"Schweinfurth, G.",153,,K,14.86667,39.43333,ERI-EW: Plateau von Kohaito
612,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,percrassa,Tod.,Aloe percrassa Tod.,species,accepted,"Schweinfurth, G.",,//,K,14.75,39.36667,ERI-EW: Plateau von Kohaito
613,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,percrassa,Tod.,Aloe percrassa Tod.,species,accepted,"Schweinfurth, G.; Riva, D",722,,"K, FT",15.05,39.18333,"ERI-EW: Saganeiti, gorge Goua, près Addingofôu"
614,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,percrassa,Tod.,Aloe percrassa Tod.,species,accepted,"Schweinfurth, G.; Riva, D",1330,,"K, FT",15.05,39.18333,"ERI-EW: Saganeiti, gorge Goua, près Addingofôu"
615,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,percrassa,Tod.,Aloe percrassa Tod.,species,accepted,"Schweinfurth, G.; Riva, D",1330,,"K, FT",15.05,39.18333,"ERI-EW: Saganeiti, gorge Goua, près Addingofôu"
616,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,percrassa,Tod.,Aloe percrassa Tod.,species,accepted,"Schweinfurth, G.; Riva, D.",1342,/3/1892,K,15.1,39.23333,ERI-EW: Around Acrour
617,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,percrassa,Tod.,Aloe percrassa Tod.,species,accepted,"Sebsebe, D.",2989,//,ETH,12.43333,39.61667,"ETH-WU: Raya & Kobo Awraja, 210 km from Dessie ( 9 km from Alamata) towards Maichew,"
618,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,percrassa,Tod.,Aloe percrassa Tod.,species,accepted,"Sebsebe, D.",3020,//,ETH,12.81667,39.6,"ETH-TU: Raya & Azebo Awraja, 11 km N of Mekele"
619,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,percrassa,Tod.,Aloe percrassa Tod.,species,accepted,"Sebsebe, D.",3025,//,ETH,12.85,39.6,"ETH-TU: Raya & Azebo Awraja, 20 km N of Maichew towards Mekele"
620,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,percrassa,Tod.,Aloe percrassa Tod.,species,accepted,"Sebsebe, D.",3104,//,ETH,14.33333,39.48333,"ETH-TU: Agame Awraja, 10 km from Adigrat towards Adwa"
621,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,percrassa,Tod.,Aloe percrassa Tod.,species,accepted,"Sebsebe, D.",,//,,14.86667,38.76667,ETH-
622,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,percrassa,Tod.,Aloe percrassa Tod.,species,accepted,Tekle Hagos,95,,"ETH, K, FT",13.2,37.85,"ETH-GD: Debareke, ca. 20 km from the village of Debareke, outside of the main road, 2-2 ½ hrs. walking facing to the N. mountainous area"
623,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,percrassa,Tod.,Aloe percrassa Tod.,species,accepted,Tekle Hagos,95,,"ETH, K, FT",13.2,37.85,"ETH-GD: Debareke, ca. 20 km from the village of Debareke, outside of the main road, 2-2 ½ hrs. walking facing to the N. mountainous area"
624,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,percrassa,Tod.,Aloe percrassa Tod.,species,accepted,"Tewolde, B.G.E.",1030,//,ETH,14.2,38.93333,"ETH-TU: In Riba Gered, about 20 km S of Adwa"
625,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,percrassa,Tod.,Aloe percrassa Tod.,species,accepted,"Tewolde, B.G.E.",1076,//,ETH,14.18333,39.58333,"ETH-TU: Idaga Hamus, 215 km from Asmera S along the Mekele road"
626,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"Ash, J.",2277,,K,5.46667,37.5,"ETH-GG: 97 km S of Arba Minch on Yavello Rd, 2 km E of Konso"
627,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"Ash, J.",2277,,K,5.46667,37.5,"ETH-GG: 97 km S of Arba Minch on Yavello Rd, 2 km E of Konso"
628,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"Ash, J.",2277,,K,5.46667,37.5,"ETH-GG: 97 km S of Arba Minch on Yavello Rd, 2 km E of Konso"
629,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"Burger, W.",2244,,ETH,8.1,42.05,ETH-HA: Erer Valley SE of Harer & S of the road to Jijiga
630,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"Burger, W.",,//,"K, FT",9.23333,42.25,"ETH-HA: 22 km SE of Harer, (Erer valley) towards Jijiga"
631,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"de Wilde, J.J.F.E.",6656,28/12/1962,K,5.58333,39.66667,"ETH-SD: 20 km NW of Neghelli along the road to Kibre Mengist and then about 29 km along a track to the East, very close to the Genale Doria River"
632,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"de Wilde, J.J.F.E.",7320,7/1/1971,K,6.91667,40.78333,"ETH-BA: Upper slopes of Web River, near Sof Omar"
633,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"Friis, I.; et al.",3707,1/11/1984,"ETH, K, UPS",6.96667,40.68333,"ETH-BA: 24 km from the Sof Omar caves, along the road to Goba"
634,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"Friis, I.; et al.",3707,1/11/1984,"ETH, K, UPS",6.96667,40.68333,"ETH-BA: 24 km from the Sof Omar caves, along the road to Goba"
635,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"Friis, I.; et al.",5764,//,ETH,7,40.6,ETH-BA: 5 km from Goro towards Sof Omar & Ginir
636,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"Friis, I.; et al.",8631,14/12/1997,"ETH, K",5.08333,37.48333,ETH-SD: 20 km from Teltele on the road towards Yavello
637,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"Friis, I.; et al.",8631,14/12/1997,"ETH, K",5.08333,37.48333,ETH-SD: 20 km from Teltele on the road towards Yavello
638,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"Friis, I.; et al.",8904,6/1/1988,"ETH, K",5.45,36.88333,ETH-GG: 10 km W of Woyto River on the road between Konso and Key Afer/Jinka
639,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"Friis, I.; et al.",8904,6/1/1988,"ETH, K",5.45,36.88333,ETH-GG: 10 km W of Woyto River on the road between Konso and Key Afer/Jinka
640,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"Friis, I.; et al.",9629,26/12/1998,"ETH, K",4.98333,36.46667,ETH-GG:  3 km n of Turmi along the road to Key Afer
641,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"Friis, I.; et al.",9629,26/12/1998,"ETH, K",4.98333,36.46667,ETH-GG:  3 km n of Turmi along the road to Key Afer
642,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"Friis, I.; et al.",11055,,K,5.48333,39.48333,"ETH-SD: Along the track towards the Sidambale Bridge, ca. 2 km from the turn off from the Negelle-Kebre Mengist road"
643,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"Friis, I.; et al.",11055,,K,5.48333,39.48333,"ETH-SD: Along the track towards the Sidambale Bridge, ca. 2 km from the turn off from the Negelle-Kebre Mengist road"
644,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"Gilbert, M.G.; et al.",7714,//,,5,40.75,ETH-SD: 16 km SE Filtu®Dolo
645,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"Gilbert, M.G.; Lavranos, J.",2260,,"ETH, K",9.28333,42.6,ETH-HA: 46 km from Jijiga on road to Harer
646,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"Hildebrandt, K.",266,//,ETH,6.36667,36.18333,ETH-GG: Omo Valley
647,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"Hillman, C.; Hilman, S.  in Sebsebe, D.",2940,,ETH,5.36667,35.75,"ETH-GG: Muri River, HQ of Omo National Park"
648,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"Sebsebe, D.",2166,//,ETH,5.53333,39.46667,ETH-SD: 4 km S of Bitata towards Neghelle
649,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"Sebsebe, D.",2427,1/6/1990,"ETH, K",6.96667,40.61667,ETH-BA: 68 km. Robe towards Ginir
650,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"Sebsebe, D.",6534,,ETH,5.33333,37.46667,ETH-GG: 8 km from Konso town (Karat) towards Ageremaryam
651,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"Sebsebe, D.; Ensermu, K.",2654,13/12/1990,ETH,5.45,39.5,ETH-SD: 1 km S of Betato (19 km N of Neghelle) towards Neghelle
652,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"Sebsebe, D.; Tamrat, B.",2284,18/4/1989,"ETH, K",9.2,42.53333,"ETH-HA: 63.5 km from Harer to Jijiga,"
653,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"Sebsebe, D.; Tamrat, B.",2328,//,"ETH,K",9.2,42.53333,ETH-HA: 37 km Jijiga to Harer (2 km after 595 km mark towards Jijiga)
654,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pirottae,A.Berger,Aloe pirottae A.Berger,species,accepted,"Sebsebe, D.; Tamrat, B.",2328,//,"ETH,K",9.2,42.53333,ETH-HA: 37 km Jijiga to Harer (2 km after 595 km mark towards Jijiga)
655,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pubescens,Reynolds,Aloe pubescens Reynolds,species,accepted,"Burger, W.",1445,,K,9.26667,41.71667,ETH-HA: N face of Gara Mulleta Mtn
656,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pubescens,Reynolds,Aloe pubescens Reynolds,species,accepted,"Friis, I.; et al.",10078,24/2/2000,K,8.06667,38.25,"ETH-SU: Gurage Mts above Butajira, towards the village Ageta on the track towards Endibis"
657,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pubescens,Reynolds,Aloe pubescens Reynolds,species,accepted,"Getachew, A.",1837,//,ETH,7.21667,38.61667,"ETH-SU: E of Dababa River, near Kuyera, Shashemene Hospital"
658,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pubescens,Reynolds,Aloe pubescens Reynolds,species,accepted,"Gilbert, M.G.; et al.",9302,//,ETH,7.23333,38.66667,"ETH-SU: D'ed'eba River, c. 17 km N of Shashemene ( km 233 from A.A.),"
659,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pubescens,Reynolds,Aloe pubescens Reynolds,species,accepted,"Gilbert, M.G.; et al.",9303,//,ETH,7.23333,38.66667,"ETH-SU: D'ed'eba River, c. 17 km N of Shashemene ( km 233 from A.A.)"
660,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pubescens,Reynolds,Aloe pubescens Reynolds,species,accepted,"Gillett, J.B.",5177,23/2/1933,"K, FT (ft sheet a.trichos.ssp.longi)",9.48333,42.3,ETH-HA: Boesesa Valley
661,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pubescens,Reynolds,Aloe pubescens Reynolds,species,accepted,"Gillett, J.B.",5335,3/3/1933,K,9.2,41.8,ETH-HA: Gara Mulleta
662,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pubescens,Reynolds,Aloe pubescens Reynolds,species,accepted,"Reynolds, G.W.",8144,,K (iso),7.23333,38.66667,ETH-SU: 16 km NNE Shashamanne = 234 km S of Addis Abeba
663,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pubescens,Reynolds,Aloe pubescens Reynolds,species,accepted,"Sebsebe, D.",3182,//,ETH,8.13333,38.43333,"ETH-SU: 7 km NE of Butajira town, Jijo (2 km NE of the 130 km mark) towards Wegeram"
664,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pubescens,Reynolds,Aloe pubescens Reynolds,species,accepted,"Sebsebe, D.",3340,//,ETH,8.16667,38.41667,"ETH-SU: Wegeram, Gibi area Biteyu Forest, ca. 10 km NE of Butajira town"
665,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pubescens,Reynolds,Aloe pubescens Reynolds,species,accepted,"Sebsebe, D.; Tamrat B",2345,,"ETH, K",9.26667,41.43333,"ETH-HA: 13 km from Kobo to A.A just past 420 km mark, Mechelo locality in the valley along a stream"
666,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pulcherrima,M.G.Gilbert & Sebsebe,Aloe pulcherrima M.G.Gilbert & Sebsebe,species,accepted,"Friis, I.; et al.",9076,,"ETH, K",11.8,38.58333,"ETH-GD/WU: Border, 20 km E of Nefas Mewcha along from Debre tabor to Weldya"
667,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pulcherrima,M.G.Gilbert & Sebsebe,Aloe pulcherrima M.G.Gilbert & Sebsebe,species,accepted,"Friis, I.; et al.",9076,,"ETH, K",11.8,38.58333,"ETH-GD/WU: Border, 20 km E of Nefas Mewcha along from Debre tabor to Weldya"
668,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pulcherrima,M.G.Gilbert & Sebsebe,Aloe pulcherrima M.G.Gilbert & Sebsebe,species,accepted,"Sebsebe, D.",,//,"ETH, K",9.03333,38.71667,"ETH-SU: Addis Ababa, Kebena, past the English Church inside a Hotel compound"
669,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pulcherrima,M.G.Gilbert & Sebsebe,Aloe pulcherrima M.G.Gilbert & Sebsebe,species,accepted,"Sebsebe, D.; et al.",2385,//,ETH,9.75,38.5,"ETH-SU: Selale Awraja, Gende Gurso Farmers Association, 90 km from A.A. towards Abbay (the Blue Nile) Gorge"
670,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pulcherrima,M.G.Gilbert & Sebsebe,Aloe pulcherrima M.G.Gilbert & Sebsebe,species,accepted,"Sebsebe, D.; et al.",2386,13/7/1986,"ETH, K",9.68333,38.86667,"ETH-SU: Selale Awraja, 3 km before turn to Debre Libanos Monastery (106 km N of A.A. towards Gojam) on a steep cliff on rocky outcrops"
671,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pulcherrima,M.G.Gilbert & Sebsebe,Aloe pulcherrima M.G.Gilbert & Sebsebe,species,accepted,"Sebsebe, D.; et al.",2386,13/7/1986,"ETH, K",9.68333,38.86667,"ETH-SU: Selale Awraja, 3 km before turn to Debre Libanos Monastery (106 km N of A.A. towards Gojam) on a steep cliff on rocky outcrops"
672,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pulcherrima,M.G.Gilbert & Sebsebe,Aloe pulcherrima M.G.Gilbert & Sebsebe,species,accepted,"Sebsebe, D.; et al.",3331,//,ETH,8.16667,38.41667,"ETH-SU: Wegeram, Gibi area Bityeu Forest, ca.10 km NE of Butajira town"
673,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pulcherrima,M.G.Gilbert & Sebsebe,Aloe pulcherrima M.G.Gilbert & Sebsebe,species,accepted,"Sebsebe, D.; Mesfin B.",2384,,"ETH, K",9.03333,38.71667,"ETH-SU: 14 km E of A.A., towards Debre Berhan"
674,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,pulcherrima,M.G.Gilbert & Sebsebe,Aloe pulcherrima M.G.Gilbert & Sebsebe,species,accepted,"Sebsebe, D.; Mesfin B.",2384,,"ETH, K",9.03333,38.71667,"ETH-SU: 14 km E of A.A., towards Debre Berhan"
675,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,rabaiensis,Rendle,Aloe rabaiensis Rendle,species,accepted,"Bally, P.R.O.",1086,,K,-3.58333,37.83333,"Ken: Chyulu Centre, West slope"
676,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,rabaiensis,Rendle,Aloe rabaiensis Rendle,species,accepted,"Bally, P.R.O.",8537,,K,-3.53333,39.51667,"Ken: Bamba, 25 miles inland from Kilifi"
677,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,rabaiensis,Rendle,Aloe rabaiensis Rendle,species,accepted,"Bally, P.R.O.",9501,26/1/1954,K,0.28333,41.66667,SOM-S3: 3 miles W of Belesse Cogani
678,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,rabaiensis,Rendle,Aloe rabaiensis Rendle,species,accepted,"Bally, P.R.O.",9501,26/1/1954,K,0.28333,41.66667,SOM-S3: 3 miles W of Belesse Cogani
679,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,rabaiensis,Rendle,Aloe rabaiensis Rendle,species,accepted,"Bally, P.R.O.",12712,,K,-3.4,38.36667,"Ken: Taita Hills, on road to Wandanyi."
680,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,rabaiensis,Rendle,Aloe rabaiensis Rendle,species,accepted,"Graham, R.M.",2224,,K,-4.65,39.21667,Ken: Vanga.
681,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,rabaiensis,Rendle,Aloe rabaiensis Rendle,species,accepted,"Greenway, P.J.",5916,,K,-4.5,38.75,"Tan: Tanga district, E. Umba Steppe."
682,PreservedSpecimen,Plantae,Asphodelaceae,Aloe,rabaiensis,Rendle,Aloe rabaiensis Rendle,species,accepted,"Hooper, S.S.; Townsend, C.C.",1156,,K,-2.43333,40.16667,"Ken-K7: Tana river district, c. 7 km S.W. of Ngao, trackside in bush."
